,background_image,background_image_original,date_uploaded,date_uploaded_unix,description_full,genres,id,imdb_code,language,large_cover_image,medium_cover_image,mpa_rating,rating,runtime,slug,small_cover_image,state,summary,synopsis,title,title_english,title_long,torrents,url,year,yt_trailer_code
13,https://yts.mx/assets/images/movies/albanian_gangster_2018/background.jpg,https://yts.mx/assets/images/movies/albanian_gangster_2018/background.jpg,2020-07-14 11:55:48,1594720548,"The criminal subculture of the Albanian community in the Bronx, starring a real-life ex-con.","['Crime', 'Drama']",19235,tt6422258,English,https://yts.mx/assets/images/movies/albanian_gangster_2018/large-cover.jpg,https://yts.mx/assets/images/movies/albanian_gangster_2018/medium-cover.jpg,,4.9,81,albanian-gangster-2018,https://yts.mx/assets/images/movies/albanian_gangster_2018/small-cover.jpg,ok,"The criminal subculture of the Albanian community in the Bronx, starring a real-life ex-con.","The criminal subculture of the Albanian community in the Bronx, starring a real-life ex-con.",Albanian Gangster,Albanian Gangster,Albanian Gangster (2018),"[{'date_uploaded_unix': 1594720548, 'size': '739.13 MB', 'peers': 8, 'size_bytes': 775033979, 'type': 'web', 'seeds': 59, 'date_uploaded': '2020-07-14 11:55:48', 'quality': '720p', 'hash': '3E21BFFE445FFAD9122E6B7D38622646E0EEB7F2', 'url': 'https://yts.mx/torrent/download/3E21BFFE445FFAD9122E6B7D38622646E0EEB7F2'}, {'date_uploaded_unix': 1594725950, 'size': '1.34 GB', 'peers': 11, 'size_bytes': 1438814044, 'type': 'web', 'seeds': 24, 'date_uploaded': '2020-07-14 13:25:50', 'quality': '1080p', 'hash': '841FE709027E83ECD9E61BED87008EA79B533DD9', 'url': 'https://yts.mx/torrent/download/841FE709027E83ECD9E61BED87008EA79B533DD9'}]",https://yts.mx/movies/albanian-gangster-2018,2018,
14,https://yts.mx/assets/images/movies/desert_warriors_lions_of_the_namib_2016/background.jpg,https://yts.mx/assets/images/movies/desert_warriors_lions_of_the_namib_2016/background.jpg,2020-07-19 01:55:23,1595116523,"Desert Warriors: Lions of the Namib follows a lioness and her daughters as the travel through Namibia's desert with their five male cubs. The cubs are raised without a pride male and are instructed by their mothers in hunting both large prey and small. When the elderly matriarch dies, her daughters must finish the job.",['Documentary'],19234,tt9572616,English,https://yts.mx/assets/images/movies/desert_warriors_lions_of_the_namib_2016/large-cover.jpg,https://yts.mx/assets/images/movies/desert_warriors_lions_of_the_namib_2016/medium-cover.jpg,,7.6,46,desert-warriors-lions-of-the-namib-2016,https://yts.mx/assets/images/movies/desert_warriors_lions_of_the_namib_2016/small-cover.jpg,ok,"Desert Warriors: Lions of the Namib follows a lioness and her daughters as the travel through Namibia's desert with their five male cubs. The cubs are raised without a pride male and are instructed by their mothers in hunting both large prey and small. When the elderly matriarch dies, her daughters must finish the job.","Desert Warriors: Lions of the Namib follows a lioness and her daughters as the travel through Namibia's desert with their five male cubs. The cubs are raised without a pride male and are instructed by their mothers in hunting both large prey and small. When the elderly matriarch dies, her daughters must finish the job.",Desert Warriors: Lions of the Namib,Desert Warriors: Lions of the Namib,Desert Warriors: Lions of the Namib (2016),"[{'date_uploaded_unix': 1595116523, 'size': '423.69 MB', 'peers': 35, 'size_bytes': 444271165, 'type': 'web', 'seeds': 102, 'date_uploaded': '2020-07-19 01:55:23', 'quality': '720p', 'hash': '2A4A054BA0EA54542975FA7700D61FFFA3E150F8', 'url': 'https://yts.mx/torrent/download/2A4A054BA0EA54542975FA7700D61FFFA3E150F8'}, {'date_uploaded_unix': 1595120107, 'size': '785.72 MB', 'peers': 40, 'size_bytes': 823887135, 'type': 'web', 'seeds': 189, 'date_uploaded': '2020-07-19 02:55:07', 'quality': '1080p', 'hash': 'CEF1829DAAEDE76D26A1A7E7BBF910D156EE67C9', 'url': 'https://yts.mx/torrent/download/CEF1829DAAEDE76D26A1A7E7BBF910D156EE67C9'}]",https://yts.mx/movies/desert-warriors-lions-of-the-namib-2016,2016,
15,https://yts.mx/assets/images/movies/ghost_shark_2_urban_jaws_2015/background.jpg,https://yts.mx/assets/images/movies/ghost_shark_2_urban_jaws_2015/background.jpg,2020-07-19 03:27:47,1595122067,"Nine years after the events of GHOST SHARK Jack Broody is the mayor of Auckland, New Zealand, and former Lieutenant Commander Tony Palantine is down and out on the streets. The mayoral electoral campaign is underway and Broody is down in the polls, with newcomer Marco Guerra winning the hearts and votes of the public. But people start turning up dead all over the city, and it soon becomes clear that GHOST SHARK is back. Desperate not to repeat the mistakes from his former life, Broody calls in expert ghost shark hunter Tom Logan to defeat the undead beast once and for all. But Logan carries with him demons of his own. With the election fast approaching and Ghost Shark taking more souls by the day, can Broody and Logan save both the mayoralty and the city?","['Drama', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",19233,tt1732651,English,https://yts.mx/assets/images/movies/ghost_shark_2_urban_jaws_2015/large-cover.jpg,https://yts.mx/assets/images/movies/ghost_shark_2_urban_jaws_2015/medium-cover.jpg,,2.8,70,ghost-shark-2-urban-jaws-2015,https://yts.mx/assets/images/movies/ghost_shark_2_urban_jaws_2015/small-cover.jpg,ok,"Nine years after the events of GHOST SHARK Jack Broody is the mayor of Auckland, New Zealand, and former Lieutenant Commander Tony Palantine is down and out on the streets. The mayoral electoral campaign is underway and Broody is down in the polls, with newcomer Marco Guerra winning the hearts and votes of the public. But people start turning up dead all over the city, and it soon becomes clear that GHOST SHARK is back. Desperate not to repeat the mistakes from his former life, Broody calls in expert ghost shark hunter Tom Logan to defeat the undead beast once and for all. But Logan carries with him demons of his own. With the election fast approaching and Ghost Shark taking more souls by the day, can Broody and Logan save both the mayoralty and the city?","Nine years after the events of GHOST SHARK Jack Broody is the mayor of Auckland, New Zealand, and former Lieutenant Commander Tony Palantine is down and out on the streets. The mayoral electoral campaign is underway and Broody is down in the polls, with newcomer Marco Guerra winning the hearts and votes of the public. But people start turning up dead all over the city, and it soon becomes clear that GHOST SHARK is back. Desperate not to repeat the mistakes from his former life, Broody calls in expert ghost shark hunter Tom Logan to defeat the undead beast once and for all. But Logan carries with him demons of his own. With the election fast approaching and Ghost Shark taking more souls by the day, can Broody and Logan save both the mayoralty and the city?",Ghost Shark 2: Urban Jaws,Ghost Shark 2: Urban Jaws,Ghost Shark 2: Urban Jaws (2015),"[{'date_uploaded_unix': 1595122067, 'size': '637.16 MB', 'peers': 15, 'size_bytes': 668110684, 'type': 'web', 'seeds': 56, 'date_uploaded': '2020-07-19 03:27:47', 'quality': '720p', 'hash': 'A9754C359696AF022772915AB406A9D876DE3470', 'url': 'https://yts.mx/torrent/download/A9754C359696AF022772915AB406A9D876DE3470'}, {'date_uploaded_unix': 1595125751, 'size': '1.16 GB', 'peers': 16, 'size_bytes': 1245540516, 'type': 'web', 'seeds': 43, 'date_uploaded': '2020-07-19 04:29:11', 'quality': '1080p', 'hash': '3BD0BCAEF2D0F2DC4DA8B129373676C6FF8BE86A', 'url': 'https://yts.mx/torrent/download/3BD0BCAEF2D0F2DC4DA8B129373676C6FF8BE86A'}]",https://yts.mx/movies/ghost-shark-2-urban-jaws-2015,2015,h9n-_sc6As8
16,https://yts.mx/assets/images/movies/house_of_9_2005/background.jpg,https://yts.mx/assets/images/movies/house_of_9_2005/background.jpg,2020-07-14 09:21:41,1594711301,"Nine strangers - a priest; a dancer; a designer; an aspirant rapper; a former tennis pro; a woman on probation; an unsuccessful composer and his wife; and a detective - are randomly abducted, drugged and locked in a house by a wealthy maniac. They are informed through a public address system that there are seventy-five cameras following them, and only one will survive and win US$ 5,000,000.00 to keep quiet. The psychological game begins, with fear and greed affecting the participants.","['Drama', 'Horror', 'Mystery', 'Thriller']",19230,tt0395585,English,https://yts.mx/assets/images/movies/house_of_9_2005/large-cover.jpg,https://yts.mx/assets/images/movies/house_of_9_2005/medium-cover.jpg,R,5.5,90,house-of-9-2005,https://yts.mx/assets/images/movies/house_of_9_2005/small-cover.jpg,ok,"Nine strangers - a priest; a dancer; a designer; an aspirant rapper; a former tennis pro; a woman on probation; an unsuccessful composer and his wife; and a detective - are randomly abducted, drugged and locked in a house by a wealthy maniac. They are informed through a public address system that there are seventy-five cameras following them, and only one will survive and win US$ 5,000,000.00 to keep quiet. The psychological game begins, with fear and greed affecting the participants.","Nine strangers - a priest; a dancer; a designer; an aspirant rapper; a former tennis pro; a woman on probation; an unsuccessful composer and his wife; and a detective - are randomly abducted, drugged and locked in a house by a wealthy maniac. They are informed through a public address system that there are seventy-five cameras following them, and only one will survive and win US$ 5,000,000.00 to keep quiet. The psychological game begins, with fear and greed affecting the participants.",House of 9,House of 9,House of 9 (2005),"[{'date_uploaded_unix': 1594711301, 'size': '828.77 MB', 'peers': 17, 'size_bytes': 869028332, 'type': 'web', 'seeds': 33, 'date_uploaded': '2020-07-14 09:21:41', 'quality': '720p', 'hash': 'C7CB49CB70F43523D15FD7E1AFF214644063753E', 'url': 'https://yts.mx/torrent/download/C7CB49CB70F43523D15FD7E1AFF214644063753E'}, {'date_uploaded_unix': 1594717877, 'size': '1.5 GB', 'peers': 9, 'size_bytes': 1610612736, 'type': 'web', 'seeds': 35, 'date_uploaded': '2020-07-14 11:11:17', 'quality': '1080p', 'hash': '3B4B9FD1A4E6647B0C1186EC0A917265C68EFBFA', 'url': 'https://yts.mx/torrent/download/3B4B9FD1A4E6647B0C1186EC0A917265C68EFBFA'}]",https://yts.mx/movies/house-of-9-2005,2005,Pl0GnMDdEF8
17,https://yts.mx/assets/images/movies/zombie_spring_breakers_2016/background.jpg,https://yts.mx/assets/images/movies/zombie_spring_breakers_2016/background.jpg,2020-07-19 05:21:42,1595128902,"A group of young people head to Ibiza for the holiday of a lifetime - all the sun, sea, and sex, they can handle. If only there wasn't a zombie outbreak getting in the way.","['Action', 'Comedy', 'Horror', 'Sci-Fi']",19229,tt3238502,English,https://yts.mx/assets/images/movies/zombie_spring_breakers_2016/large-cover.jpg,https://yts.mx/assets/images/movies/zombie_spring_breakers_2016/medium-cover.jpg,,3.2,95,zombie-spring-breakers-2016,https://yts.mx/assets/images/movies/zombie_spring_breakers_2016/small-cover.jpg,ok,"A group of young people head to Ibiza for the holiday of a lifetime - all the sun, sea, and sex, they can handle. If only there wasn't a zombie outbreak getting in the way.","A group of young people head to Ibiza for the holiday of a lifetime - all the sun, sea, and sex, they can handle. If only there wasn't a zombie outbreak getting in the way.",Zombie Spring Breakers,Zombie Spring Breakers,Zombie Spring Breakers (2016),"[{'date_uploaded_unix': 1595128902, 'size': '906.31 MB', 'peers': 72, 'size_bytes': 950334915, 'type': 'web', 'seeds': 145, 'date_uploaded': '2020-07-19 05:21:42', 'quality': '720p', 'hash': '5E722A529B45FF5431E9D1BE91EBA7640844854A', 'url': 'https://yts.mx/torrent/download/5E722A529B45FF5431E9D1BE91EBA7640844854A'}, {'date_uploaded_unix': 1595135102, 'size': '1.82 GB', 'peers': 43, 'size_bytes': 1954210120, 'type': 'web', 'seeds': 90, 'date_uploaded': '2020-07-19 07:05:02', 'quality': '1080p', 'hash': 'CFD43119AE51910EFE4CDA2B3ECB17628A8E83C3', 'url': 'https://yts.mx/torrent/download/CFD43119AE51910EFE4CDA2B3ECB17628A8E83C3'}]",https://yts.mx/movies/zombie-spring-breakers-2016,2016,oRzbfEevqHE
18,https://yts.mx/assets/images/movies/life_of_significant_soil_2016/background.jpg,https://yts.mx/assets/images/movies/life_of_significant_soil_2016/background.jpg,2020-07-14 16:33:19,1594737199,A struggling young couple is forced to live the last day of their relationship over and over again.,"['Comedy', 'Drama']",19227,tt4405088,English,https://yts.mx/assets/images/movies/life_of_significant_soil_2016/large-cover.jpg,https://yts.mx/assets/images/movies/life_of_significant_soil_2016/medium-cover.jpg,,5.2,72,life-of-significant-soil-2016,https://yts.mx/assets/images/movies/life_of_significant_soil_2016/small-cover.jpg,ok,A struggling young couple is forced to live the last day of their relationship over and over again.,A struggling young couple is forced to live the last day of their relationship over and over again.,Life of Significant Soil,Life of Significant Soil,Life of Significant Soil (2016),"[{'date_uploaded_unix': 1594737199, 'size': '657.52 MB', 'peers': 7, 'size_bytes': 689459692, 'type': 'web', 'seeds': 10, 'date_uploaded': '2020-07-14 16:33:19', 'quality': '720p', 'hash': '4C7E930903D50F63928F3A1954152D0832861976', 'url': 'https://yts.mx/torrent/download/4C7E930903D50F63928F3A1954152D0832861976'}, {'date_uploaded_unix': 1594741498, 'size': '1.19 GB', 'peers': 8, 'size_bytes': 1277752771, 'type': 'web', 'seeds': 16, 'date_uploaded': '2020-07-14 17:44:58', 'quality': '1080p', 'hash': '191C5B5D554B494C82CB175E083E650E53718C71', 'url': 'https://yts.mx/torrent/download/191C5B5D554B494C82CB175E083E650E53718C71'}]",https://yts.mx/movies/life-of-significant-soil-2016,2016,
19,https://yts.mx/assets/images/movies/one_night_2012/background.jpg,https://yts.mx/assets/images/movies/one_night_2012/background.jpg,2020-07-14 21:01:33,1594753293,"Hounded by feelings of loneliness and failure, Sid Whilemson is at her breaking point. When she decides to treat herself to a night on the town, a one night stand isn't part of the game plan. Then she meets charming and philosophical bartender Max White. When she takes Max back to her place, they have an intense sexual experience and are surprised to uncover a remarkable connection between them. Now Sid and Max must decide if they are willing to risk exposing their secrets and painful pasts, to stop the downward spiral of their lives, and take one last chance on love.","['Drama', 'Romance']",19223,tt2579290,English,https://yts.mx/assets/images/movies/one_night_2012/large-cover.jpg,https://yts.mx/assets/images/movies/one_night_2012/medium-cover.jpg,,5.9,73,one-night-2012,https://yts.mx/assets/images/movies/one_night_2012/small-cover.jpg,ok,"Hounded by feelings of loneliness and failure, Sid Whilemson is at her breaking point. When she decides to treat herself to a night on the town, a one night stand isn't part of the game plan. Then she meets charming and philosophical bartender Max White. When she takes Max back to her place, they have an intense sexual experience and are surprised to uncover a remarkable connection between them. Now Sid and Max must decide if they are willing to risk exposing their secrets and painful pasts, to stop the downward spiral of their lives, and take one last chance on love.","Hounded by feelings of loneliness and failure, Sid Whilemson is at her breaking point. When she decides to treat herself to a night on the town, a one night stand isn't part of the game plan. Then she meets charming and philosophical bartender Max White. When she takes Max back to her place, they have an intense sexual experience and are surprised to uncover a remarkable connection between them. Now Sid and Max must decide if they are willing to risk exposing their secrets and painful pasts, to stop the downward spiral of their lives, and take one last chance on love.",One Night,One Night,One Night (2012),"[{'date_uploaded_unix': 1594753293, 'size': '653.65 MB', 'peers': 18, 'size_bytes': 685401702, 'type': 'web', 'seeds': 101, 'date_uploaded': '2020-07-14 21:01:33', 'quality': '720p', 'hash': '8F7F93ABA99517530FB63A007DEDD8E26F6A0F22', 'url': 'https://yts.mx/torrent/download/8F7F93ABA99517530FB63A007DEDD8E26F6A0F22'}, {'date_uploaded_unix': 1594759413, 'size': '1.19 GB', 'peers': 15, 'size_bytes': 1277752771, 'type': 'web', 'seeds': 59, 'date_uploaded': '2020-07-14 22:43:33', 'quality': '1080p', 'hash': 'AECA1AE8AA321F0CF23CD91348F74D25A5F5817F', 'url': 'https://yts.mx/torrent/download/AECA1AE8AA321F0CF23CD91348F74D25A5F5817F'}]",https://yts.mx/movies/one-night-2012,2012,
20,https://yts.mx/assets/images/movies/panzer_chocolate_2013/background.jpg,https://yts.mx/assets/images/movies/panzer_chocolate_2013/background.jpg,2020-07-14 11:29:50,1594718990,"When an Archaeology student and her friends discover a Nazi bunker called 'Valhalla', their search for stolen pieces of art becomes a nightmare. The place is guarded by a hideous beast, and they find themselves running for their lives.","['Horror', 'Mystery']",19222,tt2869762,English,https://yts.mx/assets/images/movies/panzer_chocolate_2013/large-cover.jpg,https://yts.mx/assets/images/movies/panzer_chocolate_2013/medium-cover.jpg,,3.4,84,panzer-chocolate-2013,https://yts.mx/assets/images/movies/panzer_chocolate_2013/small-cover.jpg,ok,"When an Archaeology student and her friends discover a Nazi bunker called 'Valhalla', their search for stolen pieces of art becomes a nightmare. The place is guarded by a hideous beast, and they find themselves running for their lives.","When an Archaeology student and her friends discover a Nazi bunker called 'Valhalla', their search for stolen pieces of art becomes a nightmare. The place is guarded by a hideous beast, and they find themselves running for their lives.",Panzer Chocolate,Panzer Chocolate,Panzer Chocolate (2013),"[{'date_uploaded_unix': 1594718990, 'size': '787.76 MB', 'peers': 8, 'size_bytes': 826026230, 'type': 'web', 'seeds': 31, 'date_uploaded': '2020-07-14 11:29:50', 'quality': '720p', 'hash': '5E6A8FE851E3E4DFAEC2C9DCBA90B0A0D33F0DA1', 'url': 'https://yts.mx/torrent/download/5E6A8FE851E3E4DFAEC2C9DCBA90B0A0D33F0DA1'}, {'date_uploaded_unix': 1594724366, 'size': '1.58 GB', 'peers': 8, 'size_bytes': 1696512082, 'type': 'web', 'seeds': 19, 'date_uploaded': '2020-07-14 12:59:26', 'quality': '1080p', 'hash': 'AF2510C8B7B0224ACE8B7C190E10660070357D77', 'url': 'https://yts.mx/torrent/download/AF2510C8B7B0224ACE8B7C190E10660070357D77'}]",https://yts.mx/movies/panzer-chocolate-2013,2013,PTzA1ZdyF6Q
21,https://yts.mx/assets/images/movies/storm_warning_2007/background.jpg,https://yts.mx/assets/images/movies/storm_warning_2007/background.jpg,2020-07-14 06:13:05,1594699985,"On a weekend boating excursion, husband and wife, Rob and Pia become lost and end up in the most unlikely place, a thick brush filled marsh, on an island in the middle of nowhere. With their boat in disarray, darkness coming on, and a heavy thunderstorm starting up, their only solution is to look for help or seek shelter of some kind. They finally come across a decrepit house and barn with no one home. However, there are definite signs of the house being inhabited, and the enormous crop of marijuana in the barn suggests the homeowners may not welcome their presence. Even worse, there is no telephone or means of communication to the outside world. But when the deranged, redneck owners, Brett, Jimmy and their even more sadistic father Poppy return, Rob and Pia realize a fear far beyond anything they have ever known. Furious with the unwanted intrusion of the affluent, snooping intruders, the monstrously sadistic farmers imprison and torture the couple, who fearing for their lives, ...","['Horror', 'Thriller']",19220,tt0800367,English,https://yts.mx/assets/images/movies/storm_warning_2007/large-cover.jpg,https://yts.mx/assets/images/movies/storm_warning_2007/medium-cover.jpg,R,5.8,86,storm-warning-2007,https://yts.mx/assets/images/movies/storm_warning_2007/small-cover.jpg,ok,"On a weekend boating excursion, husband and wife, Rob and Pia become lost and end up in the most unlikely place, a thick brush filled marsh, on an island in the middle of nowhere. With their boat in disarray, darkness coming on, and a heavy thunderstorm starting up, their only solution is to look for help or seek shelter of some kind. They finally come across a decrepit house and barn with no one home. However, there are definite signs of the house being inhabited, and the enormous crop of marijuana in the barn suggests the homeowners may not welcome their presence. Even worse, there is no telephone or means of communication to the outside world. But when the deranged, redneck owners, Brett, Jimmy and their even more sadistic father Poppy return, Rob and Pia realize a fear far beyond anything they have ever known. Furious with the unwanted intrusion of the affluent, snooping intruders, the monstrously sadistic farmers imprison and torture the couple, who fearing for their lives, ...","On a weekend boating excursion, husband and wife, Rob and Pia become lost and end up in the most unlikely place, a thick brush filled marsh, on an island in the middle of nowhere. With their boat in disarray, darkness coming on, and a heavy thunderstorm starting up, their only solution is to look for help or seek shelter of some kind. They finally come across a decrepit house and barn with no one home. However, there are definite signs of the house being inhabited, and the enormous crop of marijuana in the barn suggests the homeowners may not welcome their presence. Even worse, there is no telephone or means of communication to the outside world. But when the deranged, redneck owners, Brett, Jimmy and their even more sadistic father Poppy return, Rob and Pia realize a fear far beyond anything they have ever known. Furious with the unwanted intrusion of the affluent, snooping intruders, the monstrously sadistic farmers imprison and torture the couple, who fearing for their lives, ...",Storm Warning,Storm Warning,Storm Warning (2007),"[{'date_uploaded_unix': 1594699985, 'size': '791.87 MB', 'peers': 11, 'size_bytes': 830335877, 'type': 'bluray', 'seeds': 51, 'date_uploaded': '2020-07-14 06:13:05', 'quality': '720p', 'hash': '6A3FAA555644FE94F6A594A8D93D39126353AB7A', 'url': 'https://yts.mx/torrent/download/6A3FAA555644FE94F6A594A8D93D39126353AB7A'}, {'date_uploaded_unix': 1594706614, 'size': '1.59 GB', 'peers': 13, 'size_bytes': 1707249500, 'type': 'bluray', 'seeds': 32, 'date_uploaded': '2020-07-14 08:03:34', 'quality': '1080p', 'hash': 'FA7D3216D79FC1D5E9E72A565FD3A101D25D275D', 'url': 'https://yts.mx/torrent/download/FA7D3216D79FC1D5E9E72A565FD3A101D25D275D'}]",https://yts.mx/movies/storm-warning-2007,2007,cFtpaYIL0yQ
22,https://yts.mx/assets/images/movies/broken_poet_2020/background.jpg,https://yts.mx/assets/images/movies/broken_poet_2020/background.jpg,2020-07-14 02:32:21,1594686741,What is the true meaning of success?,['Music'],19219,tt10210882,English,https://yts.mx/assets/images/movies/broken_poet_2020/large-cover.jpg,https://yts.mx/assets/images/movies/broken_poet_2020/medium-cover.jpg,,3.6,106,broken-poet-2020,https://yts.mx/assets/images/movies/broken_poet_2020/small-cover.jpg,ok,What is the true meaning of success?,What is the true meaning of success?,Broken Poet,Broken Poet,Broken Poet (2020),"[{'date_uploaded_unix': 1594686741, 'size': '973.86 MB', 'peers': 5, 'size_bytes': 1021166223, 'type': 'web', 'seeds': 24, 'date_uploaded': '2020-07-14 02:32:21', 'quality': '720p', 'hash': '5A2056624F4FD54DBF5B016525E24DA260C7F1DB', 'url': 'https://yts.mx/torrent/download/5A2056624F4FD54DBF5B016525E24DA260C7F1DB'}, {'date_uploaded_unix': 1594694776, 'size': '1.95 GB', 'peers': 6, 'size_bytes': 2093796557, 'type': 'web', 'seeds': 17, 'date_uploaded': '2020-07-14 04:46:16', 'quality': '1080p', 'hash': 'FDC6E12D6D447387EA2EBF125BC255F6BE0DC4A0', 'url': 'https://yts.mx/torrent/download/FDC6E12D6D447387EA2EBF125BC255F6BE0DC4A0'}]",https://yts.mx/movies/broken-poet-2020,2020,dACoo1jqpuM
23,https://yts.mx/assets/images/movies/the_paper_chase_1973/background.jpg,https://yts.mx/assets/images/movies/the_paper_chase_1973/background.jpg,2020-07-14 03:42:50,1594690970,"Serious, hard-working student James T. Hart faces the rigors of his first year at Harvard Law School. The pressure to succeed is tremendous and some of the students form study groups while also spending a great many hours studying. Hart's greatest challenge is contract law and his professor, Charles W. Kingsfield Jr. Using the Socratic method, Kingsfield challenges his students with questions demanding accuracy and creativity in their responses and often humiliating those who are unable to respond. As the school year progresses, Hart faces many challenges but befriends Susan Fields - unaware that she has a connection that affects their relationship. Finally, Hart accommodates himself to whatever might come his way, accepting a new set of priorities in his life.","['Comedy', 'Drama']",19218,tt0070509,English,https://yts.mx/assets/images/movies/the_paper_chase_1973/large-cover.jpg,https://yts.mx/assets/images/movies/the_paper_chase_1973/medium-cover.jpg,,7.2,113,the-paper-chase-1973,https://yts.mx/assets/images/movies/the_paper_chase_1973/small-cover.jpg,ok,"Serious, hard-working student James T. Hart faces the rigors of his first year at Harvard Law School. The pressure to succeed is tremendous and some of the students form study groups while also spending a great many hours studying. Hart's greatest challenge is contract law and his professor, Charles W. Kingsfield Jr. Using the Socratic method, Kingsfield challenges his students with questions demanding accuracy and creativity in their responses and often humiliating those who are unable to respond. As the school year progresses, Hart faces many challenges but befriends Susan Fields - unaware that she has a connection that affects their relationship. Finally, Hart accommodates himself to whatever might come his way, accepting a new set of priorities in his life.","Serious, hard-working student James T. Hart faces the rigors of his first year at Harvard Law School. The pressure to succeed is tremendous and some of the students form study groups while also spending a great many hours studying. Hart's greatest challenge is contract law and his professor, Charles W. Kingsfield Jr. Using the Socratic method, Kingsfield challenges his students with questions demanding accuracy and creativity in their responses and often humiliating those who are unable to respond. As the school year progresses, Hart faces many challenges but befriends Susan Fields - unaware that she has a connection that affects their relationship. Finally, Hart accommodates himself to whatever might come his way, accepting a new set of priorities in his life.",The Paper Chase,The Paper Chase,The Paper Chase (1973),"[{'date_uploaded_unix': 1594690970, 'size': '1021.13 MB', 'peers': 9, 'size_bytes': 1070732411, 'type': 'web', 'seeds': 41, 'date_uploaded': '2020-07-14 03:42:50', 'quality': '720p', 'hash': '41B762050CB51DBC1268FBF3F24902A00ED92793', 'url': 'https://yts.mx/torrent/download/41B762050CB51DBC1268FBF3F24902A00ED92793'}, {'date_uploaded_unix': 1594699005, 'size': '1.85 GB', 'peers': 17, 'size_bytes': 1986422374, 'type': 'web', 'seeds': 35, 'date_uploaded': '2020-07-14 05:56:45', 'quality': '1080p', 'hash': '5A8049DFF3DF2DB53501FC79D5235F7E922EAF6B', 'url': 'https://yts.mx/torrent/download/5A8049DFF3DF2DB53501FC79D5235F7E922EAF6B'}]",https://yts.mx/movies/the-paper-chase-1973,1973,wGUfvZU4wiE
24,https://yts.mx/assets/images/movies/the_ref_1994/background.jpg,https://yts.mx/assets/images/movies/the_ref_1994/background.jpg,2020-07-14 02:51:18,1594687878,"Denis Leary plays an unfortunate cat burglar, who is abandonded by his partner in the middle of a heist, and is forced to take an irritating Connecticut couple (Kevin Spacey, Judy Davis) hostage. He soon finds that he took more than he bargained for when the couple's blackmailing son and despicable in-laws step into the picture. Before long they're driving him nuts with their petty bickering and family problems. The only way for him to survive is to be their referee and resolve their differences, before he can be nabbed by the police.","['Comedy', 'Crime', 'Drama']",19217,tt0110955,English,https://yts.mx/assets/images/movies/the_ref_1994/large-cover.jpg,https://yts.mx/assets/images/movies/the_ref_1994/medium-cover.jpg,R,6.9,96,the-ref-1994,https://yts.mx/assets/images/movies/the_ref_1994/small-cover.jpg,ok,"Denis Leary plays an unfortunate cat burglar, who is abandonded by his partner in the middle of a heist, and is forced to take an irritating Connecticut couple (Kevin Spacey, Judy Davis) hostage. He soon finds that he took more than he bargained for when the couple's blackmailing son and despicable in-laws step into the picture. Before long they're driving him nuts with their petty bickering and family problems. The only way for him to survive is to be their referee and resolve their differences, before he can be nabbed by the police.","Denis Leary plays an unfortunate cat burglar, who is abandonded by his partner in the middle of a heist, and is forced to take an irritating Connecticut couple (Kevin Spacey, Judy Davis) hostage. He soon finds that he took more than he bargained for when the couple's blackmailing son and despicable in-laws step into the picture. Before long they're driving him nuts with their petty bickering and family problems. The only way for him to survive is to be their referee and resolve their differences, before he can be nabbed by the police.",The Ref,The Ref,The Ref (1994),"[{'date_uploaded_unix': 1594687878, 'size': '887.19 MB', 'peers': 11, 'size_bytes': 930286141, 'type': 'web', 'seeds': 51, 'date_uploaded': '2020-07-14 02:51:18', 'quality': '720p', 'hash': '27D6363F4671B44C42CB3A48264926282E638B16', 'url': 'https://yts.mx/torrent/download/27D6363F4671B44C42CB3A48264926282E638B16'}, {'date_uploaded_unix': 1594696469, 'size': '1.78 GB', 'peers': 14, 'size_bytes': 1911260447, 'type': 'web', 'seeds': 53, 'date_uploaded': '2020-07-14 05:14:29', 'quality': '1080p', 'hash': 'DF4A403DE2792A736F0639C475A6530BA5155CCA', 'url': 'https://yts.mx/torrent/download/DF4A403DE2792A736F0639C475A6530BA5155CCA'}]",https://yts.mx/movies/the-ref-1994,1994,_26ROmuSyTQ
